stage_history_id,opportunity_id,stage_name,entered_at
SH0005355,OPP000972,Closed Lost,2025-10-18
SH0005356,OPP000973,Prospecting,2024-07-06
SH0005357,OPP000973,Discovery,2024-07-15
SH0005358,OPP000973,Demo,2024-07-24
SH0005359,OPP000973,Proposal,2024-08-02
SH0005360,OPP000973,Negotiation,2024-08-11
SH0005361,OPP000973,Closed Lost,2024-08-20
SH0005362,OPP000974,Prospecting,2025-02-17
SH0005363,OPP000974,Discovery,2025-03-01
SH0005364,OPP000974,Demo,2025-03-13
SH0005365,OPP000974,Proposal,2025-03-25
SH0005366,OPP000974,Negotiation,2025-04-06
SH0005367,OPP000974,Closed Won,2025-04-18
SH0005368,OPP000975,Prospecting,2025-07-28
SH0005369,OPP000975,Discovery,2025-07-30
SH0005370,OPP000975,Demo,2025-08-01
SH0005371,OPP000975,Proposal,2025-08-03
SH0005372,OPP000975,Negotiation,2025-08-05
SH0005373,OPP000975,Closed Won,2025-08-07
SH0005374,OPP000976,Prospecting,2026-02-14
SH0005375,OPP000976,Discovery,2026-02-25
SH0005376,OPP000976,Demo,2026-03-08
SH0005377,OPP000976,Proposal,2026-03-19
SH0005378,OPP000976,Negotiation,2026-03-30
SH0005379,OPP000976,Closed Lost,2026-04-10
SH0005380,OPP000977,Prospecting,2025-04-21
SH0005381,OPP000977,Discovery,2025-04-27
SH0005382,OPP000977,Demo,2025-05-03
SH0005383,OPP000977,Proposal,2025-05-09
SH0005384,OPP000977,Negotiation,2025-05-15
SH0005385,OPP000977,Closed Lost,2025-05-21
SH0005386,OPP000978,Prospecting,2025-11-08
SH0005387,OPP000978,Discovery,2025-11-15
SH0005388,OPP000978,Demo,2025-11-22
SH0005389,OPP000978,Proposal,2025-11-29
SH0005390,OPP000978,Negotiation,2025-12-06
SH0005391,OPP000978,Closed Won,2025-12-13
SH0005392,OPP000979,Prospecting,2026-01-22
SH0005393,OPP000979,Discovery,2026-02-02
SH0005394,OPP000979,Demo,2026-02-13
SH0005395,OPP000979,Proposal,2026-02-24
SH0005396,OPP000979,Negotiation,2026-03-07
SH0005397,OPP000979,Closed Lost,2026-03-18
SH0005398,OPP000980,Prospecting,2023-05-12
SH0005399,OPP000980,Discovery,2023-05-18
SH0005400,OPP000980,Demo,2023-05-24
SH0005401,OPP000980,Proposal,2023-05-30
SH0005402,OPP000980,Negotiation,2023-06-05
SH0005403,OPP000980,Closed Lost,2023-06-11
SH0005404,OPP000981,Prospecting,2024-12-09
SH0005405,OPP000981,Discovery,2024-12-13
SH0005406,OPP000981,Demo,2024-12-17
SH0005407,OPP000981,Proposal,2024-12-21
SH0005408,OPP000981,Negotiation,2024-12-25
SH0005409,OPP000981,Closed Lost,2024-12-29
SH0005410,OPP000982,Prospecting,2025-08-25
SH0005411,OPP000982,Discovery,2025-08-27
SH0005412,OPP000982,Demo,2025-08-29
SH0005413,OPP000982,Proposal,2025-08-31
SH0005414,OPP000982,Negotiation,2025-09-02
SH0005415,OPP000982,Closed Lost,2025-09-04
SH0005416,OPP000983,Prospecting,2024-11-19
SH0005417,OPP000983,Discovery,2024-12-02
SH0005418,OPP000983,Demo,2024-12-15
SH0005419,OPP000983,Proposal,2024-12-28
SH0005420,OPP000983,Negotiation,2025-01-10
SH0005421,OPP000983,Closed Lost,2025-01-23
SH0005422,OPP000984,Prospecting,2025-08-12
SH0005423,OPP000984,Discovery,2025-08-19
SH0005424,OPP000984,Demo,2025-08-26
SH0005425,OPP000984,Proposal,2025-09-02
SH0005426,OPP000984,Negotiation,2025-09-09
SH0005427,OPP000984,Closed Lost,2025-09-16
SH0005428,OPP000985,Prospecting,2024-11-07
SH0005429,OPP000985,Discovery,2024-11-24
SH0005430,OPP000985,Demo,2024-12-11
SH0005431,OPP000985,Proposal,2024-12-28
SH0005432,OPP000985,Negotiation,2025-01-14
SH0005433,OPP000985,Closed Lost,2025-01-31
SH0005434,OPP000986,Prospecting,2024-08-26
SH0005435,OPP000986,Discovery,2024-09-02
SH0005436,OPP000986,Demo,2024-09-09
SH0005437,OPP000986,Proposal,2024-09-16
SH0005438,OPP000986,Negotiation,2024-09-23
SH0005439,OPP000986,Closed Won,2024-09-30
SH0005440,OPP000987,Prospecting,2025-04-16
SH0005441,OPP000987,Discovery,2025-05-01
SH0005442,OPP000987,Demo,2025-05-16
SH0005443,OPP000987,Proposal,2025-05-31
SH0005444,OPP000987,Negotiation,2025-06-15
SH0005445,OPP000987,Closed Lost,2025-06-30
SH0005446,OPP000988,Prospecting,2023-08-14
SH0005447,OPP000988,Discovery,2023-08-19
SH0005448,OPP000988,Demo,2023-08-24
SH0005449,OPP000988,Proposal,2023-08-29
SH0005450,OPP000988,Negotiation,2023-09-03
SH0005451,OPP000988,Closed Won,2023-09-08
SH0005452,OPP000989,Prospecting,2025-10-29
SH0005453,OPP000989,Discovery,2025-11-03
SH0005454,OPP000989,Demo,2025-11-08
SH0005455,OPP000989,Proposal,2025-11-13
SH0005456,OPP000989,Negotiation,2025-11-18
SH0005457,OPP000989,Closed Lost,2025-11-23
SH0005458,OPP000990,Prospecting,2023-02-22
SH0005459,OPP000990,Discovery,2023-03-04
SH0005460,OPP000990,Demo,2023-03-14
SH0005461,OPP000990,Proposal,2023-03-24
SH0005462,OPP000990,Negotiation,2023-04-03
SH0005463,OPP000990,Closed Lost,2023-04-13
SH0005464,OPP000991,Prospecting,2025-03-15
SH0005465,OPP000991,Discovery,2025-03-20
SH0005466,OPP000991,Demo,2025-03-25
SH0005467,OPP000991,Proposal,2025-03-30
SH0005468,OPP000991,Negotiation,2025-04-04
SH0005469,OPP000991,Closed Lost,2025-04-09
SH0005470,OPP000992,Prospecting,2024-11-25
SH0005471,OPP000992,Demo,2024-12-14
SH0005472,OPP000992,Closed Lost,2025-01-02
SH0005473,OPP000993,Prospecting,2023-05-18
SH0005474,OPP000993,Discovery,2023-05-22
SH0005475,OPP000993,Demo,2023-05-26
SH0005476,OPP000993,Proposal,2023-05-30
SH0005477,OPP000993,Negotiation,2023-06-03
SH0005478,OPP000993,Closed Won,2023-06-07
SH0005479,OPP000994,Prospecting,2023-05-17
SH0005480,OPP000994,Discovery,2023-05-26
SH0005481,OPP000994,Demo,2023-06-04
SH0005482,OPP000994,Proposal,2023-06-13
SH0005483,OPP000994,Negotiation,2023-06-22
SH0005484,OPP000994,Closed Lost,2023-07-01
SH0005485,OPP000995,Prospecting,2024-02-28
SH0005486,OPP000995,Discovery,2024-03-07
SH0005487,OPP000995,Demo,2024-03-15
SH0005488,OPP000995,Proposal,2024-03-23
SH0005489,OPP000995,Negotiation,2024-03-31
SH0005490,OPP000995,Closed Lost,2024-04-08
SH0005491,OPP000996,Prospecting,2024-06-02
SH0005492,OPP000996,Discovery,2024-06-10
SH0005493,OPP000996,Demo,2024-06-18
SH0005494,OPP000996,Proposal,2024-06-26
SH0005495,OPP000996,Negotiation,2024-07-04
SH0005496,OPP000996,Closed Won,2024-07-12
SH0005497,OPP000997,Prospecting,2025-01-28
SH0005498,OPP000997,Demo,2025-02-04
SH0005499,OPP000997,Closed Won,2025-02-11
SH0005500,OPP000998,Prospecting,2024-01-07
SH0005501,OPP000998,Discovery,2024-01-19
SH0005502,OPP000998,Demo,2024-01-31
SH0005503,OPP000998,Proposal,2024-02-12
SH0005504,OPP000998,Negotiation,2024-02-24
SH0005505,OPP000998,Closed Lost,2024-03-07
SH0005506,OPP000999,Prospecting,2023-07-12
SH0005507,OPP000999,Discovery,2023-07-18
SH0005508,OPP000999,Demo,2023-07-24
SH0005509,OPP000999,Proposal,2023-07-30
SH0005510,OPP000999,Negotiation,2023-08-05
SH0005511,OPP000999,Closed Won,2023-08-11
SH0005512,OPP001000,Prospecting,2024-03-19
SH0005513,OPP001000,Discovery,2024-03-29
SH0005514,OPP001000,Demo,2024-04-08
SH0005515,OPP001000,Proposal,2024-04-18
SH0005516,OPP001000,Negotiation,2024-04-28
SH0005517,OPP001000,Closed Won,2024-05-08
SH0005518,OPP001001,Prospecting,2026-03-27
SH0005519,OPP001001,Discovery,2026-04-02
SH0005520,OPP001001,Demo,2026-04-08
SH0005521,OPP001001,Proposal,2026-04-14
SH0005522,OPP001001,Negotiation,2026-04-20
SH0005523,OPP001001,Closed Won,2026-04-26
SH0005524,OPP001002,Prospecting,2025-03-09
SH0005525,OPP001002,Discovery,2025-03-26
SH0005526,OPP001002,Demo,2025-04-12
SH0005527,OPP001002,Proposal,2025-04-29
SH0005528,OPP001002,Negotiation,2025-05-16
SH0005529,OPP001002,Closed Won,2025-06-02
SH0005530,OPP001003,Prospecting,2025-11-12
SH0005531,OPP001003,Discovery,2025-12-01
SH0005532,OPP001003,Demo,2025-12-20
SH0005533,OPP001003,Proposal,2026-01-08
SH0005534,OPP001003,Negotiation,2026-01-27
SH0005535,OPP001003,Closed Won,2026-02-15
SH0005536,OPP001004,Prospecting,2023-03-27
SH0005537,OPP001004,Discovery,2023-04-16
SH0005538,OPP001004,Demo,2023-05-06
SH0005539,OPP001004,Proposal,2023-05-26
SH0005540,OPP001004,Negotiation,2023-06-15
SH0005541,OPP001004,Closed Lost,2023-07-05
SH0005542,OPP001005,Prospecting,2025-03-03
SH0005543,OPP001005,Discovery,2025-03-11
SH0005544,OPP001005,Demo,2025-03-19
SH0005545,OPP001005,Proposal,2025-03-27
SH0005546,OPP001005,Negotiation,2025-04-04
SH0005547,OPP001005,Closed Lost,2025-04-12
SH0005548,OPP001006,Prospecting,2023-12-13
SH0005549,OPP001006,Discovery,2023-12-24
SH0005550,OPP001006,Demo,2024-01-04
SH0005551,OPP001006,Proposal,2024-01-15
SH0005552,OPP001006,Negotiation,2024-01-26
SH0005553,OPP001006,Closed Lost,2024-02-06
SH0005554,OPP001007,Prospecting,2023-07-14
SH0005555,OPP001007,Discovery,2023-07-22
SH0005556,OPP001007,Demo,2023-07-30
SH0005557,OPP001007,Proposal,2023-08-07
SH0005558,OPP001007,Negotiation,2023-08-15
SH0005559,OPP001007,Closed Lost,2023-08-23
SH0005560,OPP001008,Prospecting,2026-01-05
SH0005561,OPP001008,Discovery,2026-01-18
SH0005562,OPP001008,Demo,2026-01-31
SH0005563,OPP001008,Proposal,2026-02-13
SH0005564,OPP001008,Negotiation,2026-02-26
SH0005565,OPP001008,Closed Lost,2026-03-11
SH0005566,OPP001009,Prospecting,2024-03-29
SH0005567,OPP001009,Discovery,2024-04-06
SH0005568,OPP001009,Demo,2024-04-14
SH0005569,OPP001009,Proposal,2024-04-22
SH0005570,OPP001009,Negotiation,2024-04-30
SH0005571,OPP001009,Closed Lost,2024-05-08
SH0005572,OPP001010,Prospecting,2024-11-25
SH0005573,OPP001010,Discovery,2024-12-13
SH0005574,OPP001010,Demo,2024-12-31
SH0005575,OPP001010,Proposal,2025-01-18
SH0005576,OPP001010,Negotiation,2025-02-05
SH0005577,OPP001010,Closed Lost,2025-02-23
SH0005578,OPP001011,Prospecting,2024-08-17
SH0005579,OPP001011,Discovery,2024-08-19
SH0005580,OPP001011,Demo,2024-08-21
SH0005581,OPP001011,Proposal,2024-08-23
SH0005582,OPP001011,Negotiation,2024-08-25
SH0005583,OPP001011,Closed Won,2024-08-27
SH0005584,OPP001012,Prospecting,2024-04-10
SH0005585,OPP001012,Demo,2024-05-16
SH0005586,OPP001012,Closed Won,2024-06-21
SH0005587,OPP001013,Prospecting,2024-01-13
SH0005588,OPP001013,Discovery,2024-01-18
SH0005589,OPP001013,Demo,2024-01-23
SH0005590,OPP001013,Proposal,2024-01-28
SH0005591,OPP001013,Negotiation,2024-02-02
SH0005592,OPP001013,Closed Lost,2024-02-07
SH0005593,OPP001014,Prospecting,2023-08-19
SH0005594,OPP001014,Discovery,2023-08-21
SH0005595,OPP001014,Demo,2023-08-23
SH0005596,OPP001014,Proposal,2023-08-25
SH0005597,OPP001014,Negotiation,2023-08-27
SH0005598,OPP001014,Closed Lost,2023-08-29
SH0005599,OPP001015,Prospecting,2024-03-26
SH0005600,OPP001015,Discovery,2024-04-09
SH0005601,OPP001015,Demo,2024-04-23
SH0005602,OPP001015,Proposal,2024-05-07
SH0005603,OPP001015,Negotiation,2024-05-21
SH0005604,OPP001015,Closed Won,2024-06-04
SH0005605,OPP001016,Prospecting,2024-07-16
SH0005606,OPP001016,Discovery,2024-07-26
SH0005607,OPP001016,Demo,2024-08-05
SH0005608,OPP001016,Proposal,2024-08-15
SH0005609,OPP001016,Negotiation,2024-08-25
SH0005610,OPP001016,Closed Lost,2024-09-04
SH0005611,OPP001017,Prospecting,2025-02-24
SH0005612,OPP001017,Discovery,2025-03-10
SH0005613,OPP001017,Demo,2025-03-24
SH0005614,OPP001017,Proposal,2025-04-07
SH0005615,OPP001017,Negotiation,2025-04-21
SH0005616,OPP001017,Closed Lost,2025-05-05
SH0005617,OPP001018,Prospecting,2025-02-01
SH0005618,OPP001018,Demo,2025-03-12
SH0005619,OPP001018,Closed Lost,2025-04-20
SH0005620,OPP001019,Prospecting,2023-11-01
SH0005621,OPP001019,Discovery,2023-11-19
SH0005622,OPP001019,Demo,2023-12-07
SH0005623,OPP001019,Proposal,2023-12-25
SH0005624,OPP001019,Negotiation,2024-01-12
SH0005625,OPP001019,Closed Lost,2024-01-30
SH0005626,OPP001020,Prospecting,2024-07-02
SH0005627,OPP001020,Discovery,2024-07-16
SH0005628,OPP001020,Demo,2024-07-30
SH0005629,OPP001020,Proposal,2024-08-13
SH0005630,OPP001020,Negotiation,2024-08-27
SH0005631,OPP001020,Closed Won,2024-09-10
SH0005632,OPP001021,Prospecting,2024-02-02
SH0005633,OPP001021,Discovery,2024-02-18
SH0005634,OPP001021,Demo,2024-03-05
SH0005635,OPP001021,Proposal,2024-03-21
SH0005636,OPP001021,Negotiation,2024-04-06
SH0005637,OPP001021,Closed Lost,2024-04-22
SH0005638,OPP001022,Prospecting,2025-09-29
SH0005639,OPP001022,Discovery,2025-10-09
SH0005640,OPP001022,Demo,2025-10-19
SH0005641,OPP001022,Proposal,2025-10-29
SH0005642,OPP001022,Negotiation,2025-11-08
SH0005643,OPP001022,Closed Lost,2025-11-18
SH0005644,OPP001023,Prospecting,2023-11-14
SH0005645,OPP001023,Discovery,2023-11-30
SH0005646,OPP001023,Demo,2023-12-16
SH0005647,OPP001023,Proposal,2024-01-01
SH0005648,OPP001023,Negotiation,2024-01-17
SH0005649,OPP001023,Closed Lost,2024-02-02
SH0005650,OPP001024,Prospecting,2024-06-21
SH0005651,OPP001024,Discovery,2024-06-25
SH0005652,OPP001024,Demo,2024-06-29
SH0005653,OPP001024,Proposal,2024-07-03
SH0005654,OPP001024,Negotiation,2024-07-07
SH0005655,OPP001024,Closed Won,2024-07-11
SH0005656,OPP001025,Prospecting,2024-08-24
SH0005657,OPP001025,Discovery,2024-09-07
SH0005658,OPP001025,Demo,2024-09-21
SH0005659,OPP001025,Proposal,2024-10-05
SH0005660,OPP001025,Negotiation,2024-10-19
SH0005661,OPP001025,Closed Lost,2024-11-02
SH0005662,OPP001026,Prospecting,2024-12-05
SH0005663,OPP001026,Discovery,2024-12-21
SH0005664,OPP001026,Demo,2025-01-06
SH0005665,OPP001026,Proposal,2025-01-22
SH0005666,OPP001026,Negotiation,2025-02-07
SH0005667,OPP001026,Closed Lost,2025-02-23
SH0005668,OPP001027,Prospecting,2025-06-17
SH0005669,OPP001027,Discovery,2025-07-01
SH0005670,OPP001027,Demo,2025-07-15
SH0005671,OPP001027,Proposal,2025-07-29
SH0005672,OPP001027,Negotiation,2025-08-12
SH0005673,OPP001027,Closed Won,2025-08-26
SH0005674,OPP001028,Prospecting,2023-09-14
SH0005675,OPP001028,Discovery,2023-09-20
SH0005676,OPP001028,Demo,2023-09-26
SH0005677,OPP001028,Proposal,2023-10-02
SH0005678,OPP001028,Negotiation,2023-10-08
SH0005679,OPP001028,Closed Won,2023-10-14
SH0005680,OPP001029,Prospecting,2025-06-27
SH0005681,OPP001029,Discovery,2025-07-09
SH0005682,OPP001029,Demo,2025-07-21
SH0005683,OPP001029,Proposal,2025-08-02
SH0005684,OPP001029,Negotiation,2025-08-14
SH0005685,OPP001029,Closed Lost,2025-08-26
SH0005686,OPP001030,Prospecting,2026-02-06
SH0005687,OPP001030,Discovery,2026-02-09
SH0005688,OPP001030,Demo,2026-02-12
SH0005689,OPP001030,Proposal,2026-02-15
SH0005690,OPP001030,Negotiation,2026-02-18
SH0005691,OPP001030,Closed Won,2026-02-21
SH0005692,OPP001031,Prospecting,2024-09-03
SH0005693,OPP001031,Discovery,2024-09-05
SH0005694,OPP001031,Demo,2024-09-07
SH0005695,OPP001031,Proposal,2024-09-09
SH0005696,OPP001031,Negotiation,2024-09-11
SH0005697,OPP001031,Closed Lost,2024-09-13
SH0005698,OPP001032,Prospecting,2024-10-26
SH0005699,OPP001032,Discovery,2024-11-06
SH0005700,OPP001032,Demo,2024-11-17
SH0005701,OPP001032,Proposal,2024-11-28
SH0005702,OPP001032,Negotiation,2024-12-09
SH0005703,OPP001032,Closed Lost,2024-12-20
SH0005704,OPP001033,Prospecting,2024-12-17
SH0005705,OPP001033,Discovery,2025-01-01
SH0005706,OPP001033,Demo,2025-01-16
SH0005707,OPP001033,Proposal,2025-01-31
SH0005708,OPP001033,Negotiation,2025-02-15
SH0005709,OPP001033,Closed Lost,2025-03-02
SH0005710,OPP001034,Prospecting,2025-08-20
SH0005711,OPP001034,Discovery,2025-08-28
SH0005712,OPP001034,Demo,2025-09-05
SH0005713,OPP001034,Proposal,2025-09-13
SH0005714,OPP001034,Negotiation,2025-09-21
SH0005715,OPP001034,Closed Lost,2025-09-29
SH0005716,OPP001035,Prospecting,2024-01-07
SH0005717,OPP001035,Discovery,2024-01-19
SH0005718,OPP001035,Demo,2024-01-31
SH0005719,OPP001035,Proposal,2024-02-12
SH0005720,OPP001035,Negotiation,2024-02-24
SH0005721,OPP001035,Closed Won,2024-03-07
SH0005722,OPP001036,Prospecting,2024-09-10
SH0005723,OPP001036,Discovery,2024-09-24
SH0005724,OPP001036,Demo,2024-10-08
SH0005725,OPP001036,Proposal,2024-10-22
SH0005726,OPP001036,Negotiation,2024-11-05
SH0005727,OPP001036,Closed Won,2024-11-19
SH0005728,OPP001037,Prospecting,2024-09-20
SH0005729,OPP001037,Discovery,2024-09-30
SH0005730,OPP001037,Demo,2024-10-10
SH0005731,OPP001037,Proposal,2024-10-20
SH0005732,OPP001037,Negotiation,2024-10-30
SH0005733,OPP001037,Closed Lost,2024-11-09
SH0005734,OPP001038,Prospecting,2024-03-10
SH0005735,OPP001038,Discovery,2024-03-29
SH0005736,OPP001038,Demo,2024-04-17
SH0005737,OPP001038,Proposal,2024-05-06
SH0005738,OPP001038,Negotiation,2024-05-25
SH0005739,OPP001038,Closed Lost,2024-06-13
SH0005740,OPP001039,Prospecting,2025-10-11
SH0005741,OPP001039,Discovery,2025-10-27
SH0005742,OPP001039,Demo,2025-11-12
SH0005743,OPP001039,Proposal,2025-11-28
SH0005744,OPP001039,Negotiation,2025-12-14
SH0005745,OPP001039,Closed Lost,2025-12-30
SH0005746,OPP001040,Prospecting,2023-09-30
SH0005747,OPP001040,Discovery,2023-10-09
SH0005748,OPP001040,Demo,2023-10-18
SH0005749,OPP001040,Proposal,2023-10-27
SH0005750,OPP001040,Negotiation,2023-11-05
SH0005751,OPP001040,Closed Lost,2023-11-14
SH0005752,OPP001041,Prospecting,2025-03-22
SH0005753,OPP001041,Discovery,2025-03-25
SH0005754,OPP001041,Demo,2025-03-28
SH0005755,OPP001041,Proposal,2025-03-31
SH0005756,OPP001041,Negotiation,2025-04-03
SH0005757,OPP001041,Closed Lost,2025-04-06
SH0005758,OPP001042,Prospecting,2025-12-09
SH0005759,OPP001042,Demo,2026-01-05
SH0005760,OPP001042,Closed Won,2026-02-01
SH0005761,OPP001043,Prospecting,2025-06-15
SH0005762,OPP001043,Discovery,2025-06-30
SH0005763,OPP001043,Demo,2025-07-15
SH0005764,OPP001043,Proposal,2025-07-30
SH0005765,OPP001043,Negotiation,2025-08-14
SH0005766,OPP001043,Closed Won,2025-08-29
SH0005767,OPP001044,Prospecting,2026-01-03
SH0005768,OPP001044,Discovery,2026-01-07
SH0005769,OPP001044,Demo,2026-01-11
SH0005770,OPP001044,Proposal,2026-01-15
SH0005771,OPP001044,Negotiation,2026-01-19
SH0005772,OPP001044,Closed Lost,2026-01-23
SH0005773,OPP001045,Prospecting,2023-02-11
SH0005774,OPP001045,Discovery,2023-03-01
SH0005775,OPP001045,Demo,2023-03-19
SH0005776,OPP001045,Proposal,2023-04-06
SH0005777,OPP001045,Negotiation,2023-04-24
SH0005778,OPP001045,Closed Lost,2023-05-12
SH0005779,OPP001046,Prospecting,2023-04-06
SH0005780,OPP001046,Discovery,2023-04-17
SH0005781,OPP001046,Demo,2023-04-28
SH0005782,OPP001046,Proposal,2023-05-09
SH0005783,OPP001046,Negotiation,2023-05-20
SH0005784,OPP001046,Closed Won,2023-05-31
SH0005785,OPP001047,Prospecting,2025-12-04
SH0005786,OPP001047,Demo,2025-12-29
SH0005787,OPP001047,Closed Lost,2026-01-23
SH0005788,OPP001048,Prospecting,2023-08-31
SH0005789,OPP001048,Discovery,2023-09-15
SH0005790,OPP001048,Demo,2023-09-30
SH0005791,OPP001048,Proposal,2023-10-15
SH0005792,OPP001048,Negotiation,2023-10-30
SH0005793,OPP001048,Closed Lost,2023-11-14
SH0005794,OPP001049,Prospecting,2024-08-22
SH0005795,OPP001049,Discovery,2024-08-28
SH0005796,OPP001049,Demo,2024-09-03
SH0005797,OPP001049,Proposal,2024-09-09
SH0005798,OPP001049,Negotiation,2024-09-15
SH0005799,OPP001049,Closed Lost,2024-09-21
SH0005800,OPP001050,Prospecting,2025-04-14
SH0005801,OPP001050,Discovery,2025-04-28
SH0005802,OPP001050,Demo,2025-05-12
SH0005803,OPP001050,Proposal,2025-05-26
SH0005804,OPP001050,Negotiation,2025-06-09
SH0005805,OPP001050,Closed Won,2025-06-23
SH0005806,OPP001051,Prospecting,2024-07-13
SH0005807,OPP001051,Discovery,2024-07-24
SH0005808,OPP001051,Demo,2024-08-04
SH0005809,OPP001051,Proposal,2024-08-15
SH0005810,OPP001051,Negotiation,2024-08-26
SH0005811,OPP001051,Closed Lost,2024-09-06
SH0005812,OPP001052,Prospecting,2025-03-03
SH0005813,OPP001052,Discovery,2025-03-10
SH0005814,OPP001052,Demo,2025-03-17
SH0005815,OPP001052,Proposal,2025-03-24
SH0005816,OPP001052,Negotiation,2025-03-31
SH0005817,OPP001052,Closed Won,2025-04-07
SH0005818,OPP001053,Prospecting,2026-03-31
SH0005819,OPP001053,Discovery,2026-04-14
SH0005820,OPP001053,Demo,2026-04-28
SH0005821,OPP001053,Proposal,2026-05-12
SH0005822,OPP001053,Negotiation,2026-05-26
SH0005823,OPP001053,Closed Lost,2026-06-09
SH0005824,OPP001054,Prospecting,2026-01-25
SH0005825,OPP001054,Discovery,2026-02-12
SH0005826,OPP001054,Demo,2026-03-02
SH0005827,OPP001054,Proposal,2026-03-20
SH0005828,OPP001054,Negotiation,2026-04-07
SH0005829,OPP001054,Closed Won,2026-04-25
SH0005830,OPP001055,Prospecting,2024-05-16
SH0005831,OPP001055,Discovery,2024-05-27
SH0005832,OPP001055,Demo,2024-06-07
SH0005833,OPP001055,Proposal,2024-06-18
SH0005834,OPP001055,Negotiation,2024-06-29
SH0005835,OPP001055,Closed Lost,2024-07-10
SH0005836,OPP001056,Prospecting,2024-10-29
SH0005837,OPP001056,Demo,2024-12-03
SH0005838,OPP001056,Closed Lost,2025-01-07
SH0005839,OPP001057,Prospecting,2024-01-19
SH0005840,OPP001057,Discovery,2024-02-04
SH0005841,OPP001057,Demo,2024-02-20
SH0005842,OPP001057,Proposal,2024-03-07
SH0005843,OPP001057,Negotiation,2024-03-23
SH0005844,OPP001057,Closed Lost,2024-04-08
SH0005845,OPP001058,Prospecting,2025-11-22
SH0005846,OPP001058,Discovery,2025-12-02
SH0005847,OPP001058,Demo,2025-12-12
SH0005848,OPP001058,Proposal,2025-12-22
SH0005849,OPP001058,Negotiation,2026-01-01
SH0005850,OPP001058,Closed Won,2026-01-11
SH0005851,OPP001059,Prospecting,2025-05-06
SH0005852,OPP001059,Discovery,2025-05-23
SH0005853,OPP001059,Demo,2025-06-09
SH0005854,OPP001059,Proposal,2025-06-26
SH0005855,OPP001059,Negotiation,2025-07-13
SH0005856,OPP001059,Closed Lost,2025-07-30
SH0005857,OPP001060,Prospecting,2023-07-10
SH0005858,OPP001060,Discovery,2023-07-17
SH0005859,OPP001060,Demo,2023-07-24
SH0005860,OPP001060,Proposal,2023-07-31
SH0005861,OPP001060,Negotiation,2023-08-07
SH0005862,OPP001060,Closed Won,2023-08-14
SH0005863,OPP001061,Prospecting,2023-07-27
SH0005864,OPP001061,Discovery,2023-08-05
SH0005865,OPP001061,Demo,2023-08-14
SH0005866,OPP001061,Proposal,2023-08-23
SH0005867,OPP001061,Negotiation,2023-09-01
SH0005868,OPP001061,Closed Lost,2023-09-10
SH0005869,OPP001062,Prospecting,2025-04-13
SH0005870,OPP001062,Discovery,2025-04-23
SH0005871,OPP001062,Demo,2025-05-03
SH0005872,OPP001062,Proposal,2025-05-13
SH0005873,OPP001062,Negotiation,2025-05-23
SH0005874,OPP001062,Closed Lost,2025-06-02
SH0005875,OPP001063,Prospecting,2025-08-17
SH0005876,OPP001063,Discovery,2025-09-02
SH0005877,OPP001063,Demo,2025-09-18
SH0005878,OPP001063,Proposal,2025-10-04
SH0005879,OPP001063,Negotiation,2025-10-20
SH0005880,OPP001063,Closed Won,2025-11-05
SH0005881,OPP001064,Prospecting,2025-06-26
SH0005882,OPP001064,Demo,2025-07-09
